candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason
8-12-parsing-ocr-and-extraction-tools__image-extraction,Image extraction,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Image extraction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__ragas,RAGAS,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether RAGAS improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__deepeval,DeepEval,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether DeepEval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__trulens,TruLens,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether TruLens improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__uptrain,UpTrain,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether UpTrain improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__openai-evals,OpenAI Evals,8.13 Evaluation frameworks and judges,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenAI Evals improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-13-evaluation-frameworks-and-judges__deepchecks,Deepchecks,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Deepchecks improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__giskard,Giskard,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Giskard improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__promptfoo,Promptfoo,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Promptfoo improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__parea-ai,Parea AI,8.13 Evaluation frameworks and judges,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Parea AI improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-13-evaluation-frameworks-and-judges__opik,Opik,8.13 Evaluation frameworks and judges,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Opik improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-13-evaluation-frameworks-and-judges__custom-nvidia-eval-harness,Custom NVIDIA eval harness,8.13 Evaluation frameworks and judges,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Custom NVIDIA eval harness improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-13-evaluation-frameworks-and-judges__llm-as-a-judge-calibrado,LLM-as-a-judge calibrado,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LLM-as-a-judge calibrado improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__verifier-model,Verifier model,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Verifier model improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-13-evaluation-frameworks-and-judges__human-adjudication-protocol,Human adjudication protocol,8.13 Evaluation frameworks and judges,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Human adjudication protocol improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__opentelemetry,OpenTelemetry,"8.14 Observability, LLMOps and experiment tracking",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenTelemetry improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__opentelemetry-genai-semantic-conventions,OpenTelemetry GenAI semantic conventions,"8.14 Observability, LLMOps and experiment tracking",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenTelemetry GenAI semantic conventions improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__openinference,OpenInference,"8.14 Observability, LLMOps and experiment tracking",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenInference improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__phoenix,Phoenix,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Phoenix improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__langfuse,Langfuse,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Langfuse improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__langsmith,LangSmith,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LangSmith improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__braintrust,Braintrust,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Braintrust improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__weights-biases-weave,Weights & Biases Weave,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Weights & Biases Weave improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__helicone,Helicone,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Helicone improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__maxim,Maxim,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Maxim improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__fiddler,Fiddler,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Fiddler improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__agentops,AgentOps,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether AgentOps improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-14-observability-llmops-and-experiment-tracking__openllmetry-traceloop,OpenLLMetry / Traceloop,"8.14 Observability, LLMOps and experiment tracking",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether OpenLLMetry / Traceloop improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__mlflow,MLflow,"8.14 Observability, LLMOps and experiment tracking",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether MLflow improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-14-observability-llmops-and-experiment-tracking__weights-biases,Weights & Biases,"8.14 Observability, LLMOps and experiment tracking",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Weights & Biases improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
